CustomerKey,Customer Code,City,State,Name,Education,Occupation,CountryRegionKey
838,11837,San Francisco,California,"Alexander, Haley",Bachelors,Skilled Manual,3
839,11838,Beaverton,Oregon,"Rodriguez, Justin",Bachelors,Skilled Manual,3
840,11839,Santa Monica,California,"Brown, Tyler",Graduate Degree,Professional,3
841,11840,Lincoln Acres,California,"Patterson, Julian",Graduate Degree,Professional,3
843,11842,Olympia,Washington,"Wilson, Justin",Bachelors,Skilled Manual,3
844,11843,Beaverton,Oregon,"Nara, Christy",Bachelors,Skilled Manual,3
845,11844,Chula Vista,California,"Alvarez, Michele",Bachelors,Skilled Manual,3
847,11846,Long Beach,California,"Reed, Savannah",Bachelors,Skilled Manual,3
848,11847,Portland,Oregon,"Diaz, Cassidy",Bachelors,Skilled Manual,3
849,11848,Yakima,Washington,"Lewis, Joshua",Bachelors,Skilled Manual,3
850,11849,La Jolla,California,"Reed, Faith",Bachelors,Skilled Manual,3
851,11850,Novato,California,"Ramirez, Brooke",Bachelors,Skilled Manual,3
852,11851,Concord,California,"Mitchell, Jada",Bachelors,Professional,3
853,11852,Lakewood,California,"Russell, Kyle",Bachelors,Professional,3
854,11853,Concord,California,"Jones, Grace",Bachelors,Professional,3
855,11854,West Covina,California,"Mitchell, Jason",Graduate Degree,Professional,3
856,11855,Burlingame,California,"Walker, Christian",Bachelors,Professional,3
857,11856,Corvallis,Oregon,"Hernandez, Seth",Graduate Degree,Professional,3
858,11857,Edmonds,Washington,"Young, Isabella",Graduate Degree,Professional,3
859,11858,San Gabriel,California,"Coleman, Jordan",High School,Skilled Manual,3
860,11859,Olympia,Washington,"Garcia, Blake",Partial College,Skilled Manual,3
861,11860,National City,California,"Walker, Nicole",Partial College,Skilled Manual,3
877,11876,Oakland,California,"White, Madison",Partial College,Skilled Manual,3
878,11877,Newport Beach,California,"Diaz, Alexis",Partial College,Skilled Manual,3
879,11878,Ballard,Washington,"Nara, Christine",Partial College,Skilled Manual,3
880,11879,Beaverton,Oregon,"Sai, Edgar",Partial College,Skilled Manual,3
881,11880,Salem,Oregon,"Sanchez, Melissa",Partial College,Skilled Manual,3
882,11881,Grossmont,California,"Mitchell, Richard",Bachelors,Professional,3
883,11882,Seattle,Washington,"Stewart, Patrick",Bachelors,Professional,3
884,11883,Burien,Washington,"Anderson, Hannah",Graduate Degree,Professional,3
885,11884,Ballard,Washington,"Shen, Latoya",Graduate Degree,Professional,3
886,11885,Burlingame,California,"Sharma, Kurt",Graduate Degree,Professional,3
887,11886,Santa Monica,California,"Parker, Katelyn",Bachelors,Professional,3
888,11887,Coronado,California,"White, Joseph",Bachelors,Professional,3
890,11889,Puyallup,Washington,"Patterson, Blake",Bachelors,Professional,3
891,11890,Berkeley,California,"Lopez, Whitney",Graduate Degree,Professional,3
892,11891,Beverly Hills,California,"Liang, Jamie",Graduate Degree,Professional,3
924,11923,National City,California,"Bryant, Sarah",Partial College,Skilled Manual,3
925,11924,Novato,California,"Long, Ian",Partial College,Skilled Manual,3
926,11925,Bellingham,Washington,"Jai, Ashlee",Partial College,Skilled Manual,3
927,11926,Oregon City,Oregon,"Foster, Eduardo",Partial College,Skilled Manual,3
928,11927,Sedro Woolley,Washington,"Murphy, Nicole",Partial College,Skilled Manual,3
929,11928,El Cajon,California,"Morris, Isabella",Partial College,Skilled Manual,3
932,11931,Palo Alto,California,"Adams, Marcus",Partial College,Skilled Manual,3
933,11932,Santa Monica,California,"Coleman, Elizabeth",Partial College,Skilled Manual,3
934,11933,Bellingham,Washington,"Rubio, Mathew",Partial High School,Clerical,3
935,11934,Burien,Washington,"Shan, Justin",Partial High School,Clerical,3
936,11935,Lebanon,Oregon,"Taylor, Jessica",Partial College,Skilled Manual,3
937,11936,Redmond,Washington,"Clark, Hunter",Partial College,Skilled Manual,3
938,11937,Salem,Oregon,"Perez, Devin",Partial College,Skilled Manual,3
939,11938,Daly City,California,"Alexander, Seth",Partial College,Skilled Manual,3
940,11939,Imperial Beach,California,"Washington, Kevin",Partial College,Skilled Manual,3
941,11940,Woodland Hills,California,"Miller, Tyler",Bachelors,Management,3
942,11941,Woodburn,Oregon,"Roberts, Adam",Partial College,Skilled Manual,3
946,11945,Concord,California,"Huang, Dennis",Partial College,Skilled Manual,3
950,11949,Torrance,California,"Brooks, Julia",Partial College,Skilled Manual,3
951,11950,Coronado,California,"Carter, Jordan",Partial College,Skilled Manual,3
954,11953,Milwaukie,Oregon,"Wright, Courtney",High School,Skilled Manual,3
955,11954,Glendale,California,"Garcia, Joseph",Partial College,Skilled Manual,3
956,11955,Glendale,California,"Green, Gabriel",Partial College,Skilled Manual,3
957,11956,Beverly Hills,California,"Sandberg, Alexandria",High School,Skilled Manual,3
958,11957,Redmond,Washington,"Hernandez, Courtney",Partial College,Skilled Manual,3
959,11958,Bremerton,Washington,"Lal, Dylan",Partial College,Professional,3
960,11959,Lemon Grove,California,"Davis, Elizabeth",Partial College,Professional,3
961,11960,Redmond,Washington,"Griffin, Ana",Partial College,Professional,3
962,11961,Berkeley,California,"Alvarez, Anne",Partial College,Professional,3
963,11962,Bellflower,California,"Roberts, Alexandra",Partial College,Professional,3
971,11970,W. Linn,Oregon,"Collins, Bailey",Bachelors,Management,3
972,11971,Fremont,California,"Adams, Amanda",Bachelors,Management,3
973,11972,Edmonds,Washington,"Williams, Katherine",Partial College,Professional,3
974,11973,Renton,Washington,"Barnes, Caroline",Partial College,Professional,3
975,11974,Berkeley,California,"Sun, Randy",Partial College,Professional,3
976,11975,Chula Vista,California,"Garcia, Destiny",High School,Professional,3
979,11978,Fremont,California,"Washington, Jackson",Graduate Degree,Management,3
981,11980,Santa Monica,California,"Richardson, Kimberly",High School,Professional,3
982,11981,Everett,Washington,"Howard, Alexandria",High School,Professional,3
983,11982,San Diego,California,"Foster, Alexandra",High School,Professional,3
984,11983,Bellflower,California,"Ortega, Cheryl",Partial College,Professional,3
986,11985,Beaverton,Oregon,"Hughes, Melanie",Bachelors,Management,3
1016,12015,Lincoln Acres,California,"White, Jacob",High School,Skilled Manual,3
1017,12016,Colma,California,"Serrano, Meredith",High School,Skilled Manual,3
1019,12018,San Diego,California,"Henderson, Devin",High School,Skilled Manual,3
1020,12019,Torrance,California,"Cox, Gabrielle",High School,Skilled Manual,3
1023,12022,Woodburn,Oregon,"Wright, Jose",High School,Skilled Manual,3
1024,12023,Colma,California,"Johnson, Fernando",Partial High School,Clerical,3
1025,12024,Port Orchard,Washington,"Edwards, Samuel",High School,Skilled Manual,3
1026,12025,Lake Oswego,Oregon,"Diaz, Logan",High School,Skilled Manual,3
1027,12026,West Covina,California,"Flores, Lucas",High School,Skilled Manual,3
1028,12027,Renton,Washington,"Wood, Haley",High School,Skilled Manual,3
1029,12028,Lemon Grove,California,"Lewis, Sarah",Partial High School,Clerical,3
1030,12029,Bellflower,California,"Hu, Damien",Partial High School,Clerical,3
1031,12030,Issaquah,Washington,"Washington, Ana",High School,Skilled Manual,3
1034,12033,Bremerton,Washington,"Guo, Kristen",High School,Skilled Manual,3
1041,12040,San Diego,California,"Torres, Richard",Partial College,Skilled Manual,3
1042,12041,Marysville,Washington,"Martin, Seth",High School,Skilled Manual,3
1043,12042,Yakima,Washington,"Carter, Alex",High School,Skilled Manual,3
1044,12043,Fremont,California,"Patterson, Carson",Partial College,Skilled Manual,3
1045,12044,Long Beach,California,"Lopez, Madeline",Partial College,Skilled Manual,3
1046,12045,Mill Valley,California,"Russell, Luis",Partial College,Skilled Manual,3
1051,12050,Lincoln Acres,California,"Young, Aaron",Graduate Degree,Management,3
1052,12051,National City,California,"Scott, Isaiah",Bachelors,Management,3
1053,12052,Redwood City,California,"Ward, Makayla",Bachelors,Management,3
1054,12053,Burbank,California,"Gao, Cedric",Graduate Degree,Management,3
1058,12057,Marysville,Washington,"Collins, Madeline",Graduate Degree,Management,3
1059,12058,Fremont,California,"Nelson, Chloe",Bachelors,Management,3
1060,12059,Renton,Washington,"Jenkins, Jason",Bachelors,Management,3
1069,12068,Newport Beach,California,"Jenkins, Maria",Bachelors,Management,3
1070,12069,Chula Vista,California,"Kelly, Garrett",Bachelors,Management,3
1071,12070,Beverly Hills,California,"Ross, Luke",Bachelors,Management,3
1072,12071,Beverly Hills,California,"Robinson, Robert",Bachelors,Management,3
1073,12072,Lakewood,California,"Ross, Tristan",Bachelors,Management,3
1074,12073,Lakewood,California,"Rodriguez, Thomas",Bachelors,Management,3
1076,12075,Issaquah,Washington,"Griffin, Cameron",Bachelors,Management,3
1077,12076,Fremont,California,"Washington, Chloe",Bachelors,Management,3
1079,12078,Yakima,Washington,"Edwards, Jose",Bachelors,Management,3
1080,12079,National City,California,"Cooper, Nathaniel",Bachelors,Management,3
1086,12085,Portland,Oregon,"Rodriguez, Tyler",Bachelors,Management,3
1088,12087,Lakewood,California,"Cook, Sean",Bachelors,Management,3
1089,12088,Salem,Oregon,"Thompson, Lauren",Bachelors,Management,3
1092,12091,Beaverton,Oregon,"Munoz, Eddie",High School,Professional,3
1093,12092,Burien,Washington,"White, Austin",High School,Professional,3
1094,12093,Beverly Hills,California,"Chandra, Levi",Partial College,Professional,3
1095,12094,Lemon Grove,California,"Bailey, Bailey",Bachelors,Management,3
1096,12095,Lincoln Acres,California,"Griffin, Austin",Bachelors,Management,3
1097,12096,San Carlos,California,"Brooks, Caitlin",Bachelors,Management,3
1099,12098,Spokane,Washington,"Clark, Grace",Partial College,Professional,3
1100,12099,Yakima,Washington,"Hall, Sydney",Partial College,Professional,3
1101,12100,Burbank,California,"Sun, Jon",Bachelors,Management,3
1102,12101,Newport Beach,California,"Patterson, Logan",Partial College,Professional,3
1103,12102,Novato,California,"Simmons, Devin",Partial College,Professional,3
1104,12103,Oakland,California,"White, Chloe",Partial College,Professional,3
1105,12104,Palo Alto,California,"Ross, Mariah",Partial College,Professional,3
1106,12105,Woodland Hills,California,"Foster, Abigail",Partial College,Professional,3
1109,12108,Marysville,Washington,"Walker, James",Partial College,Professional,3
1110,12109,Spokane,Washington,"Foster, Morgan",Partial College,Professional,3
1111,12110,Burlingame,California,"Guo, Bianca",Partial College,Professional,3
1112,12111,Fremont,California,"Gonzales, Jacqueline",Partial College,Professional,3
1113,12112,Long Beach,California,"Henderson, Arianna",Partial College,Professional,3
1116,12115,Lebanon,Oregon,"Richardson, Chloe",High School,Professional,3
1126,12125,Mühlheim am Main,Hesse,"Ortega, Diana",Partial College,Professional,2
1129,12128,Berlin,Berlin,"Munoz, Kristy",High School,Professional,2
1130,12129,Leipzig,Saxony,"Alvarez, Wendy",High School,Professional,2
1131,12130,Paderborn,North Rhine-Westphalia,"Zhou, Suzanne",High School,Professional,2
1136,12135,El Cajon,California,"Taylor, Fernando",Partial College,Professional,3
1138,12137,Novato,California,"Green, Jack",Graduate Degree,Management,3
1139,12138,Beaverton,Oregon,"Jai, Colin",Graduate Degree,Management,3
1140,12139,Bellingham,Washington,"Yang, Franklin",Graduate Degree,Management,3
1142,12141,Beaverton,Oregon,"Lee, Kaitlyn",Partial College,Professional,3
1143,12142,Milwaukie,Oregon,"Torres, Gabriella",Bachelors,Management,3
1144,12143,Port Orchard,Washington,"Turner, Logan",Bachelors,Management,3
1145,12144,Port Orchard,Washington,"Jenkins, Kelly",Partial College,Professional,3
1146,12145,Walla Walla,Washington,"Butler, Brandon",Partial College,Professional,3
1147,12146,Concord,California,"Thomas, Xavier",Bachelors,Management,3
1149,12148,Salem,Oregon,"Morris, Gabrielle",Partial College,Professional,3
1150,12149,W. Linn,Oregon,"Scott, Bailey",Partial College,Professional,3
1151,12150,El Cajon,California,"Wang, Logan",Graduate Degree,Management,3
1152,12151,Lemon Grove,California,"Kelly, Steven",Bachelors,Management,3
1153,12152,Lemon Grove,California,"Ramirez, Adrian",Bachelors,Management,3
1154,12153,Oakland,California,"Bailey, Kaitlyn",Partial College,Professional,3
1156,12155,Yakima,Washington,"Lopez, Gabriella",Partial College,Professional,3
1157,12156,Burbank,California,"Raji, Bonnie",Graduate Degree,Management,3
1158,12157,Lincoln Acres,California,"White, William",Graduate Degree,Management,3
1161,12160,Beaverton,Oregon,"Zhang, Jaclyn",Partial College,Professional,3
1162,12161,Yakima,Washington,"Rogers, Alexandria",Partial College,Professional,3
1163,12162,La Jolla,California,"Mitchell, Luke",Partial College,Professional,3
1164,12163,Santa Cruz,California,"Wang, Aaron",Bachelors,Management,3
1165,12164,Spring Valley,California,"Butler, Noah",Bachelors,Management,3
1168,12167,Seattle,Washington,"Stewart, Sebastian",Partial College,Professional,3
1169,12168,Edmonds,Washington,"Jackson, Hunter",Partial College,Professional,3
1170,12169,Coronado,California,"Howard, Abigail",High School,Professional,3
1171,12170,Glendale,California,"Reed, Sara",Bachelors,Management,3
1172,12171,Lemon Grove,California,"Cooper, Alyssa",Bachelors,Management,3
1173,12172,Newport Beach,California,"Alexander, Eduardo",Bachelors,Management,3
1174,12173,Newport Beach,California,"Edwards, Dalton",Bachelors,Management,3
1175,12174,Torrance,California,"Phillips, Charles",Graduate Degree,Management,3
1176,12175,Santa Cruz,California,"Powell, Luke",High School,Professional,3
1177,12176,Salem,Oregon,"James, Cody",High School,Professional,3
1179,12178,Portland,Oregon,"Shan, Ethan",Partial High School,Skilled Manual,3
1180,12179,Lebanon,Oregon,"Jones, Alexis",Graduate Degree,Management,3
1181,12180,Beaverton,Oregon,"Mehta, Holly",Graduate Degree,Management,3
1182,12181,Palo Alto,California,"Sanders, Katelyn",Graduate Degree,Management,3
1185,12184,Oregon City,Oregon,"Perez, Isaiah",Partial College,Professional,3
1186,12185,Yakima,Washington,"Patterson, Kaitlyn",Partial College,Professional,3
1187,12186,Berkeley,California,"Srini, Bryant",Partial College,Professional,3
1188,12187,Beverly Hills,California,"Subram, Ruben",Partial College,Professional,3
1189,12188,Chula Vista,California,"Thomas, Ashley",Partial College,Professional,3
1190,12189,Los Angeles,California,"Wright, Sophia",Bachelors,Management,3
1191,12190,San Gabriel,California,"Gonzales, Justin",Graduate Degree,Management,3
1192,12191,West Covina,California,"Washington, Melissa",Partial High School,Skilled Manual,3
1193,12192,Bellingham,Washington,"Hayes, Jocelyn",Partial High School,Skilled Manual,3
1195,12194,San Gabriel,California,"Foster, Destiny",Graduate Degree,Management,3
1196,12195,National City,California,"Morris, Erin",Graduate Degree,Management,3
1198,12197,Mill Valley,California,"Hernandez, Adam",Graduate Degree,Management,3
1199,12198,Milwaukie,Oregon,"Scott, Noah",Graduate Degree,Management,3
1200,12199,Walla Walla,Washington,"Richardson, Christina",Partial College,Professional,3
1201,12200,Colma,California,"Sharma, Rafael",Graduate Degree,Management,3
1202,12201,Burlingame,California,"Yuan, Mindy",Graduate Degree,Management,3
1205,12204,Beaverton,Oregon,"Jai, Bradley",Graduate Degree,Management,3
1206,12205,Burbank,California,"Long, Madison",Bachelors,Management,3
1207,12206,Long Beach,California,"Parker, Sierra",Bachelors,Management,3
1208,12207,Issaquah,Washington,"Hill, Samuel",Bachelors,Management,3
1209,12208,Bellingham,Washington,"Sanchez, Dominique",Bachelors,Management,3
1210,12209,Bellflower,California,"Jai, Mindy",Bachelors,Management,3
1214,12213,Munich,Bavaria,"Lal, Alejandro",Graduate Degree,Manual,2
1219,12218,Berlin,Berlin,"Xu, Mitchell",Bachelors,Manual,2
1224,12223,Frankfurt,Hesse,"Vazquez, Felicia",Graduate Degree,Clerical,2
1226,12225,Poing,Bavaria,"Ortega, Kathleen",Graduate Degree,Clerical,2
1227,12226,Hof,Bavaria,"Ward, Faith",Bachelors,Clerical,2
1229,12228,Berlin,Berlin,"Martinez, Mayra",Bachelors,Clerical,2
1230,12229,Mühlheim am Main,Hesse,"Gomez, Kari",Partial College,Manual,2
1231,12230,Hamburg,Hamburg,"Zheng, Wesley",Partial College,Manual,2
1232,12231,Solingen,North Rhine-Westphalia,"Patterson, Isabelle",Partial College,Manual,2
1233,12232,Paderborn,North Rhine-Westphalia,"Hernandez, Sean",Partial College,Manual,2
1237,12236,Hamburg,Hamburg,"Gill, Kendra",Partial College,Manual,2
1238,12237,Kassel,Hesse,"Madan, Ruth",Partial College,Manual,2
1239,12238,Offenbach am Main,Hesse,"Raman, Monica",Bachelors,Clerical,2
1258,12257,Berlin,Berlin,"Ruiz, Ross",Graduate Degree,Clerical,2
1259,12258,Essen,North Rhine-Westphalia,"Li, Jamie",Graduate Degree,Clerical,2
